data_hora,sevidor_nm_site_iis,servidor_nm,servidor_ip,requisicao_method,requisicao_recurso,requisicao_query,requisicao_port,requisicao_usuario,cliente_ip,requisicao_protocolo,requisicao_url_origem,servidor_nm_site,requisicao_cod_resposta,requisicao_dados_enviados,requisicao_dados_recebidos,requisicao_tempo_resposta,arquivo,os_family,os_version,device_family,device_model,device_brand,browser_family,browser_version,cliente_pais
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Responsive-2.0.2/css/responsive.bootstrap.min.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Scroller-1.4.1/css/scroller.bootstrap.min.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Select-1.1.2/css/select.bootstrap.min.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Site.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/custom.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/print-relatorio.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/select2/select2-3.5.4.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/bootstrap-editable.min.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/select2/select2-3.5.4-bootstrap.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Clockpicker-0.0.7/bootstrap-clockpicker.min.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/bootstrap-datetimepicker.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/color-palette.css,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.metisMenu.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/bootstrap.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/modernizr-2.6.2.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/fonts/fontawesome-webfont.woff2,v=4.7.0,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:26,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery-1.10.2.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/images/codin_externo_min.svg,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.validate.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery-2.2.4.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.validate.unobtrusive.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Roboto/Roboto-Light.ttf,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/Roboto/Roboto-Regular.ttf,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/additional-methods.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.unobtrusive-ajax.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.validate.bootstrap-config.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/methods_pt.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/messages_pt_BR.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/AutoFill-2.1.1/js/dataTables.autoFill.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/AutoFill-2.1.1/js/autoFill.bootstrap.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/datatables.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/buttons.print.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/buttons.html5.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/dataTables.buttons.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/buttons.colVis.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/buttons.flash.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Buttons-1.1.2/js/buttons.bootstrap.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Chartist/chartist.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/DataTables-1.10.11/js/dataTables.bootstrap.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/ColReorder-1.3.1/js/dataTables.colReorder.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery-2.2.3.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/DataTables-1.10.11/js/dataTables.checkboxes.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/FixedHeader-3.1.1/js/dataTables.fixedHeader.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/FixedColumns-3.2.1/js/dataTables.fixedColumns.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/KeyTable-2.1.1/js/dataTables.keyTable.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/DataTables-1.10.11/js/jquery.dataTables.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Responsive-2.0.2/js/dataTables.responsive.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Responsive-2.0.2/js/responsive.bootstrap.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Select-1.1.2/js/dataTables.select.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/RowReorder-1.1.1/js/dataTables.rowReorder.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.cascadingdropdown.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/Scroller-1.4.1/js/dataTables.scroller.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/FileSaver.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.bootstrap-duallistbox.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/jquery.tabledit.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/printThis.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/meiomask.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/bootstrap-datetimepicker.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/custom.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/bootstrap-editable.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/sweetalert.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/sweetalert2.all.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Views/Home/Index.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/CustomValidation.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:27,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Content/images/seducporvir2019.svg,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:28,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/moment-with-locales.min.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:28,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Scripts/seed.jquery.validation.js,-,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:13:28,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/favicon.ico,-,443,-,177.11.159.118,HTTP/1.1,https://in,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:22:09,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg,-,443,-,177.11.159.118,HTTP/1.1,h,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:22:45,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg,-,443,-,177.11.159.118,HTTP/1.1,-,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:23:05,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/inscricoesg/Processo/ListarProcessosDoCandidato,Cpf=64518922549,443,-,177.11.159.118,HTTP/1.1,,,,,,,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:16:43,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/chat/js/matricula.js,-,443,-,177.11.159.38,HTTP/1.1,https://matriculaonline.seduc.se.gov.br/,intranet.seed.se.gov.br,200.0,997.0,491.0,62.0,u_ex21022218.log,Android,,Samsung SM-J250M,SM-J250M,Samsung,Samsung Internet,13.2,Brazil
2021-02-22 15:06:40,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,536.0,453.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:40,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,536.0,484.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,536.0,593.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16725_5.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,439079.0,536.0,781.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16724_1.JPG,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,121544.0,536.0,421.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16723_1.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,178775.0,536.0,156.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16722_1.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,86334.0,536.0,109.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16690_2.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,164855.0,536.0,93.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:41,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16726_4.jpg,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,140989.0,536.0,500.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:06:42,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,177.126.41.214,HTTP/1.1,https://seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,536.0,2172.0,u_ex21022218.log,Windows,,Other,,,Edge,88.0.705,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16728_1.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,145677.0,523.0,437.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16690_2.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,164855.0,523.0,437.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16727_1.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,215142.0,523.0,484.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16726_4.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,140989.0,523.0,187.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16724_1.JPG,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,121544.0,523.0,265.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16725_5.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,439079.0,523.0,906.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:10,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16723_1.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,178775.0,523.0,296.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:11,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16729_8.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,440215.0,523.0,828.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:11,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16730_1.JPG,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,1772220.0,523.0,1515.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
2021-02-22 15:05:11,W3SVC6,SEED-APLIC-002,187.17.2.106,GET,/sistemas/portal/noticias_fotos/n16722_1.jpg,-,443,-,177.131.192.3,HTTP/1.1,https://www.seduc.se.gov.br/,portais.seed.se.gov.br,200.0,86334.0,523.0,890.0,u_ex21022218.log,Windows,,Other,,,Chrome,88.0.4324,Brazil
